doi,orcid_search,orcid_index,work_index,title,work_type,publication_year,source_display_name,work_id,work_display_name,authorships,abstract,publication_date,fwci,cited_by_count,counts_by_year,cited_by_api_url,ids,is_oa,is_oa_anywhere,oa_status,oa_url,any_repository_has_fulltext,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,version,referenced_works,referenced_works_count,related_works,concepts,topics,keywords,is_paratext,is_retracted,language,grants,apc,first_page,last_page,volume,issue,work_license,policyid_names,article_version,conditions,oa_fee,location,prerequisites,embargo_units,embargo_amount,embargo,license
https://doi.org/10.3390/w14040612,0000-0001-6201-3729,12,1,Water Level Forecasting Using Spatiotemporal Attention-Based Long Short-Term Memory Network,article,2022,Water,https://openalex.org/W4213272346,Water Level Forecasting Using Spatiotemporal Attention-Based Long Short-Term Memory Network,NA,"Bangladesh is in the floodplains of the Ganges, Brahmaputra, and Meghna River delta, crisscrossed by an intricate web of rivers. Although the country is highly prone to flooding, the use of state-of-the-art deep learning models in predicting river water levels to aid flood forecasting is underexplored. Deep learning and attention-based models have shown high potential for accurately forecasting floods over space and time. The present study aims to develop a long short-term memory (LSTM) network and its attention-based architectures to predict flood water levels in the rivers of Bangladesh. The models developed in this study incorporated gauge-based water level data over 7 days for flood prediction at Dhaka and Sylhet stations. This study developed five models: artificial neural network (ANN), LSTM, spatial attention LSTM (SALSTM), temporal attention LSTM (TALSTM), and spatiotemporal attention LSTM (STALSTM). The multiple imputation by chained equations (MICE) method was applied to address missing data in the time series analysis. The results showed that the use of both spatial and temporal attention together increases the predictive performance of the LSTM model, which outperforms other attention-based LSTM models. The STALSTM-based flood forecasting system, developed in this study, could inform flood management plans to accurately predict floods in Bangladesh and elsewhere.",2022-02-17,5.037,49,NA,https://api.openalex.org/works?filter=cites:W4213272346,NA,TRUE,TRUE,gold,https://www.mdpi.com/2073-4441/14/4/612/pdf?version=1645185794,TRUE,https://openalex.org/S134216166,2073-4441,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/w14040612,https://www.mdpi.com/2073-4441/14/4/612/pdf?version=1645185794,publishedVersion,NA,47,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,612,612,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1007/978-981-97-2266-2_12,0000-0001-6201-3729,12,5,Exploiting Adaptive Contextual Masking for Aspect-Based Sentiment Analysis,book-chapter,2024,Lecture notes in computer science,https://openalex.org/W4395110816,Exploiting Adaptive Contextual Masking for Aspect-Based Sentiment Analysis,NA,NA,2024-01-01,2.101,1,NA,https://api.openalex.org/works?filter=cites:W4395110816,NA,FALSE,TRUE,green,https://arxiv.org/pdf/2402.13722,TRUE,https://openalex.org/S106296714,0302-9743,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/978-981-97-2266-2_12,NA,NA,NA,20,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,147,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1080/00405000.2017.1280760,0009-0002-9949-1999,13,2,Theoretical and experimental analysis of bending rigidity of plain and twill woven fabrics,article,2017,Journal of the Textile Institute,https://openalex.org/W2580820451,Theoretical and experimental analysis of bending rigidity of plain and twill woven fabrics,NA,"The study of bending behavior of woven fabrics is an important issue in textile scientific researches and its industrial applications. Different behavior of fabrics such as drape, comfort, and handling can be understood by this study. Bending rigidity of fabric depends on several factors such as weave geometry, bending rigidity of yarn, and yarn density. In this study, estimation of bending rigidity of woven fabric with different twill and plain structures, have been carried out using energy method. Generally, the woven fabric structure is divided into three different section lengths i.e. rigid, semi-rigid, and flexible sections. Thereafter, bi-component and tri-component models for predicting bending behavior of plain and twill woven fabric have been presented. Then, bending properties of fabric based on Shirley apparatus as well as weight per area as a physical property were measured. Good agreement between measured and predicted values, validated our theoretical models for obtaining bending rigidity, except considerable differences observed between experimental and predicted values using bi-component model of plain fabric. Therefore, using assumptions in calculation of the ratio of rigid section length to flexible section length (R1), the modified model of plain fabric has been proposed.",2017-01-26,0.276,7,NA,https://api.openalex.org/works?filter=cites:W2580820451,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S105605216,0040-5000,https://openalex.org/P4310320547,Taylor & Francis,https://doi.org/10.1080/00405000.2017.1280760,NA,NA,NA,30,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,1700,1706,108,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.15394/ijaaa.2015.1084,0000-0002-0664-1250,16,1,Examining Unmanned Aerial System Threats &amp; Defenses: A Conceptual Analysis,article,2015,International Journal of Aviation Aeronautics and Aerospace,https://openalex.org/W1662132506,Examining Unmanned Aerial System Threats &amp; Defenses: A Conceptual Analysis,NA,"The integration of unmanned aerial systems (UAS) into the already complex global aviation system presents new and unique hazards. While many studies have addressed the potential safety concerns of UAS integration, little research has been dedicated to the potential security implications. This study sought to identify potential uses and adaptations of civil UAS systems as weapons of terrorism or crime and potential UAS defenses. Researchers examined 68 academic studies, unclassified government reports, and news articles using Conceptual Analysis to systematically capture and categorize various threats. Using the collected data, researchers developed a UAS threat model for categorically evaluating potential threats. Evaluating UAS defense methodologies, researchers developed a five-layer, defense-in-depth model for protecting assets and individuals from UAS threats.",2015-01-01,6.081,36,NA,https://api.openalex.org/works?filter=cites:W1662132506,NA,TRUE,TRUE,diamond,https://commons.erau.edu/cgi/viewcontent.cgi?article=1084&context=ijaaa,FALSE,https://openalex.org/S2764926913,2374-6793,https://openalex.org/P4310315880,Embry–Riddle Aeronautical University,https://doi.org/10.15394/ijaaa.2015.1084,https://commons.erau.edu/cgi/viewcontent.cgi?article=1084&context=ijaaa,publishedVersion,NA,11,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,NA,NA,NA,NA,cc-by-nc-nd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1007/s12198-014-0144-4,0000-0002-0664-1250,16,4,The unmitigated insider threat to aviation (Part 1): a qualitative analysis of risks,article,2014,Journal of Transportation Security,https://openalex.org/W2077090950,The unmitigated insider threat to aviation (Part 1): a qualitative analysis of risks,NA,NA,2014-08-14,0.482,11,NA,https://api.openalex.org/works?filter=cites:W2077090950,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S37302469,1938-7741,https://openalex.org/P4310319900,Springer Science+Business Media,https://doi.org/10.1007/s12198-014-0144-4,NA,NA,NA,4,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,289,305,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.7771/2159-6670.1177,0000-0002-0664-1250,16,6,Pilot Visual Detection of Small Unmanned Aircraft Systems (sUAS) Equipped with Strobe Lighting,article,2018,Journal of Aviation Technology and Engineering,https://openalex.org/W2796845103,Pilot Visual Detection of Small Unmanned Aircraft Systems (sUAS) Equipped with Strobe Lighting,NA,"When operating under Visual Flight Rules, pilots primarily rely on visual scanning to avoid other aircraft and airborne collision threats. Records from the Federal Aviation Administration indicate that near encounters with unmanned aircraft are on the rise, reaching 1,761 reported unmanned aircraft system (UAS) sightings or near-misses in 2016. This study sought to assess the effectiveness of pilot visual detection of UAS platforms that were equipped with strobe lighting. A sample of 10 pilots flew a general aviation aircraft on a scripted series of five intercepts with a small UAS (sUAS) that was equipped with strobe lighting. Participants were asked to indicate when they visually detected the unmanned aircraft. Geolocation information for both the aircraft and sUAS platform was compared to assess visibility distance. Findings were used to evaluate the efficacy of daytime strobe lighting as a method to enhance pilot sUAS detection, visibility, and collision avoidance. Participants detected the unmanned aircraft during 7.7% of the intercepts. Due to a lack of data points, the authors were unable to conclusively determine if strobe lighting improved UAS visual detection. The authors recommend further research to explore the effectiveness of using sUAS-mounted strobe lights for nighttime visual detection.",2018-04-13,1.591,9,NA,https://api.openalex.org/works?filter=cites:W2796845103,NA,TRUE,TRUE,diamond,https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=1177&context=jate,FALSE,https://openalex.org/S4210173817,2159-6670,https://openalex.org/P4310315873,Purdue University Press,https://doi.org/10.7771/2159-6670.1177,https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=1177&context=jate,publishedVersion,NA,4,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,NA,NA,7,2,cc-by-nc-nd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1016/j.techsoc.2023.102433,0000-0002-0664-1250,16,11,An examination of sUAS operations in proximity to a major U.S. Airport,article,2023,Technology in Society,https://openalex.org/W4388934699,An examination of sUAS operations in proximity to a major U.S. Airport,NA,NA,2023-11-23,0.613,2,NA,https://api.openalex.org/works?filter=cites:W4388934699,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S149100181,0160-791X,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.techsoc.2023.102433,NA,NA,NA,13,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,102433,102433,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.22488/okstate.18.100473,0000-0002-0664-1250,16,18,Evaluating Methods of FAA Regulatory Compliance for Educational Use of Unmanned Aircraft Systems (UAS),article,2017,Collegiate Aviation Review International,https://openalex.org/W2890035854,Evaluating Methods of FAA Regulatory Compliance for Educational Use of Unmanned Aircraft Systems (UAS),NA,"Educational institutions on all levels of the educational spectra are interested in integrating unmanned aircraft systems into their curricula; however, complex Federal Aviation Administration (FAA) regulations and potential liability issues may deter some institutions from proceeding.Using document analysis of FAA regulations, legal interpretations, and precedent, the researchers codify and compare the methods by which educational entities can legally comply with the FAA's UAS regulations.This research overviews key issues with each method of compliance, including UAS flown as: a Public Aircraft Operation, under a Public Law 112-95 Section 333 Exemption, for hobby and recreational purposes under Public Law 112-95 Section 336 Model Aircraft Rules, and in compliance with the newly released 14 CFR Part 107 Regulations.The researchers present a recommended decision matrix for educational entities to evaluate their individual operational needs and select the most appropriate method of regulatory compliance for UAS integration.Additionally, the researchers present a proposed framework for an institutional review committee to evaluate and safely implement UAS operations at educational campuses.With the FAA's recent release of 14 CFR Part 107 rules, many educational institutions are trying to determine how best to proceed.Attorney Debbie Esterak from Roger Moris & Grover highlights some of the potential pitfalls for educational institutions integrating unmanned aircraft (Marchman, 2016):The overarching issue is how school districts can use drones without running afoul of FAA regulations and also without putting themselves at risk for liability concerns…Luckily, the FAA's enforcement strategy is not to fine people right away for infractions, unless the operation is something really egregious.Right now, the FAA is taking an educational role and position.They want to get the word out about safety and security.It is important to be aware; however, that drone use is a federally regulated area and the laws are changing rapidly.Schools and school employees need to be aware that if they venture down the drone path, they do so with their eyes open and knowing the rules of the road.(p. 30, 32) Purpose This study sought to examine existing U.S. UAS regulations, case law, precedent, and legal interpretations to codify UAS restrictions as they apply to educational use.The overarching goals of this project are to: Consolidate relevant UAS regulatory information from multiple Federal Aviation Administration sources into a singular reference document  Document available regulatory methods of compliance for educational institutions to conduct UAS operations  Establish a comparative tool and decision-matrix for educational institutions to select the regulatory method of compliance that best meets their objectives for planned UAS operations MethodThis study utilized a qualitative design, using both document analysis and case study modes of inquiry.The study sought to answer the following research questions:1. How can educational institutions legally incorporate use of Unmanned Aircraft Systems? 2. What legal or operational conditions or limitations are associated with educational use of Unmanned Aircraft Systems? 3. What legal issues are left unanswered by the FAA's guidance on educational use of UAS?The study evaluated 50 regulatory references and legal interpretations from the FAA to triangulate relevant information to answer the posed research questions.",2017-01-01,0.228,2,NA,https://api.openalex.org/works?filter=cites:W2890035854,NA,TRUE,TRUE,bronze,http://ojs.library.okstate.edu/osu/index.php/CARI/article/download/7434/6834,FALSE,https://openalex.org/S2764459310,1523-5955,NA,NA,https://doi.org/10.22488/okstate.18.100473,http://ojs.library.okstate.edu/osu/index.php/CARI/article/download/7434/6834,publishedVersion,NA,1,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,NA,NA,35,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.58940/2329-258x.2047,0000-0002-0664-1250,16,20,ChatGPT in the Classroom: A Practical Guide for Educators,article,2024,The Journal of Aviation/Aerospace Education and Research,https://openalex.org/W4400251701,ChatGPT in the Classroom: A Practical Guide for Educators,NA,"This paper explores the potential applications of ChatGPT, a powerful Artificial Intelligence (AI) large language model (LLM) developed by OpenAI, for aviation education applications. The authors provide an overview of ChatGPT and its unique features, such as accessibility, conversational abilities, and personalized learning capabilities. The scalability of ChatGPT allows individualized and personalized instruction, a revolutionary aspect that can potentially enhance the student learning experience. This applied research employed an exploratory design to investigate ChatGPT's potential applications to enhance learning at varied levels of learning. The study investigated four research questions: (1) How can ChatGPT be used by students to support learning at each stage of Bloom's Taxonomy?; (2) How can teachers use ChatGPT to enhance student engagement in the learning process at each stage of Bloom's Taxonomy?; (3) What are the potential risks related to using ChatGPT as an educational resource?; and (4) What student guidelines or policies should be in place regarding the use of ChatGPT for learning? The authors provide specific recommendations for entering ChatGPT queries, along with practical application samples that have been tested using the platform. Generalized guidance and policy for the educational use of ChatGPT is also provided. The findings of this project prepare instructors to apply AI LLM resources to enhance aviation education and provide recommendations for its effective and ethical use by both faculty and students. Overall, this paper equips aviation educators with the necessary knowledge to leverage the power of ChatGPT to improve instructional outcomes.",2024-01-01,0,0,NA,https://api.openalex.org/works?filter=cites:W4400251701,NA,TRUE,TRUE,diamond,https://commons.erau.edu/cgi/viewcontent.cgi?article=2047&context=jaaer,TRUE,https://openalex.org/S4210169789,1065-1136,https://openalex.org/P4310315880,Embry–Riddle Aeronautical University,https://doi.org/10.58940/2329-258x.2047,https://commons.erau.edu/cgi/viewcontent.cgi?article=2047&context=jaaer,publishedVersion,NA,17,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,NA,NA,33,3,cc-by-nc-nd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.5055/jem.2016.0296,0000-0002-0664-1250,16,23,Colleges and universities sticking to their guns?,article,2016,Journal of Emergency Management,https://openalex.org/W2562719472,Colleges and universities sticking to their guns?,NA,"Firearm possession on college and university campuses remains a volatile public policy issue among policymakers, legislators, scholars, and administrators. Given the American federal governmental structure, many states have developed legislative approaches to ""carry on campus"" policies throughout the years that align with federal law. This study explores the diversity of state approaches and nuances of ""carry on campus"" throughout recent years and current state legislation under consideration. The implications of ""carry on campus"" legislation vary on college campuses, depending on applicable state law; however, some general dynamics apply to all.",2016-11-29,0,0,NA,https://api.openalex.org/works?filter=cites:W2562719472,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S107004239,1543-5865,NA,NA,https://doi.org/10.5055/jem.2016.0296,NA,NA,NA,0,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,309,325,14,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.5929/2016.6.2.2,0000-0002-0664-1250,16,24,Advanced PlacementU.S.Historyand the Application of Social Justice,article,2016,Administrative Issues Journal Education Practice and Research,https://openalex.org/W2605773788,Advanced PlacementU.S.Historyand the Application of Social Justice,NA,"Recent changes to Advanced Placement U.S. History have sparked a national debate concerning goals and purposes of college level history courses. Critics suggest that the revisions result in a national curriculum that promotes a revisionist history perspective. Defenders claim that revisions are an important step in preparing students for 21st century citizenship. This document analysis identifies key differences between the 2010 and 2014 APU.S.History frameworks and considers changes made in 2015 by College Board in response to the national debate. The challenges of applying a social justice lens to curriculum are discussed, and suggestions are made concerning the application of procedural social justice to stimulate voluntary cooperative behavior on the part of members of groups, thereby enhancing true social justice for all members of society. A procedural justice lens is suggested to enhance commitment and cooperation among individuals, groups, and societies.",2016-12-23,0,0,NA,https://api.openalex.org/works?filter=cites:W2605773788,NA,TRUE,TRUE,bronze,https://aij.scholasticahq.com/article/1200.pdf,FALSE,https://openalex.org/S2736685998,2153-7615,NA,NA,https://doi.org/10.5929/2016.6.2.2,https://aij.scholasticahq.com/article/1200.pdf,publishedVersion,NA,9,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,30,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.3390/pathogens13100861,0009-0004-3782-6663,35,1,"First Report of Haemaphysalis longicornis (Neumann) in Oklahoma, USA",article,2024,Pathogens,https://openalex.org/W4403074643,"First Report of Haemaphysalis longicornis (Neumann) in Oklahoma, USA",NA,"Haemaphysalis longicornis (Neumann), the Asian longhorned tick, is a species native to East Asia, but invasive to Australia, New Zealand, and most recently, the United States. It has spread rapidly across the eastern United States after being established in New Jersey in 2017. Aiding this rapid expansion is the ability of this tick to reproduce parthenogenically and feed on diverse host species. In cattle, this tick can cause heavy burdens and act as a vector for the pathogenic hemoprotozoan parasite Theileria orientalis, genotype Ikeda, creating economic losses that impact the cattle industry. Here, we report Asian longhorned ticks, collected from cattle, a dog, and pastures and morphologically identified at the Oklahoma Animal Disease Diagnostic Laboratory as H. longicornis before molecular confirmation through PCR amplification of the cox1 gene. Blood samples from infested cattle were collected and assessed molecularly for the presence of T. orientalis, with no pathogenic DNA detected. This report describes the first record of H. longicornis in Oklahoma and the farthest westward detection of this tick in the United States to date.",2024-10-02,4.841,6,NA,https://api.openalex.org/works?filter=cites:W4403074643,NA,TRUE,TRUE,gold,https://doi.org/10.3390/pathogens13100861,FALSE,https://openalex.org/S4210239906,2076-0817,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/pathogens13100861,NA,publishedVersion,NA,40,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,861,861,13,10,cc-by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1016/s0022-3476(05)81148-5,0009-0004-3782-6663,35,2,Bacillary angiomatosis in a child undergoing chemotherapy,article,1992,The Journal of Pediatrics,https://openalex.org/W1964890151,Bacillary angiomatosis in a child undergoing chemotherapy,NA,NA,1992-10-01,3.529,63,NA,https://api.openalex.org/works?filter=cites:W1964890151,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S3774022,0022-3476,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/s0022-3476(05)81148-5,NA,NA,NA,20,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,574,578,121,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1093/clinids/24.5.1023,0009-0004-3782-6663,35,3,Resolution of Intractable Molluscum Contagiosum in a Human Immunodeficiency Virus--Infected Patient After Institution of Antiretroviral Therapy with Ritonavir,article,1997,Clinical Infectious Diseases,https://openalex.org/W2334600746,Resolution of Intractable Molluscum Contagiosum in a Human Immunodeficiency Virus--Infected Patient After Institution of Antiretroviral Therapy with Ritonavir,NA,"could not be demonstrated because of the presence of maternal antibody.Therefore, in cases that involve very young infants such as the one described herein, viral antigen or DNA must be detected to verify the diagnosis of primary infection with HHV-6.",1997-05-01,1.978,48,NA,https://api.openalex.org/works?filter=cites:W2334600746,NA,TRUE,TRUE,bronze,https://academic.oup.com/cid/article-pdf/24/5/1023/1294469/24-5-1023.pdf,FALSE,https://openalex.org/S72350973,1058-4838,https://openalex.org/P4310311648,Oxford University Press,https://doi.org/10.1093/clinids/24.5.1023,https://academic.oup.com/cid/article-pdf/24/5/1023/1294469/24-5-1023.pdf,publishedVersion,NA,7,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,1023,1025,24,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1016/j.jaad.2024.05.068,0009-0004-3782-6663,35,4,De novo belatacept does not reduce the rate of skin cancer in renal transplant recipients compared to standard therapy,article,2024,Journal of the American Academy of Dermatology,https://openalex.org/W4399358013,De novo belatacept does not reduce the rate of skin cancer in renal transplant recipients compared to standard therapy,NA,NA,2024-06-05,1.164,2,NA,https://api.openalex.org/works?filter=cites:W4399358013,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S58727509,0190-9622,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.jaad.2024.05.068,NA,NA,NA,5,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,720,722,91,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1177/135965350601100714,0009-0004-3782-6663,35,5,A Prospective Clinical and Pathological Examination of Injection Site Reactions with the HIV-1 Fusion Inhibitor Enfuvirtide,article,2006,Antiviral Therapy,https://openalex.org/W2415616053,A Prospective Clinical and Pathological Examination of Injection Site Reactions with the HIV-1 Fusion Inhibitor Enfuvirtide,NA,"Antiretroviral regimens containing the fusion inhibitor enfuvirtide (ENF) are associated with sustained viral suppression and immunological benefit. However, local injection site reactions (ISR) occur in the majority of patients. The aim of this study was to determine the pathogenesis of ISRs.Injection sites were evaluated prospectively from 30 min up to 15-30 days post-injection in ENF-experienced (Cohort I) and ENF-naive patients (Cohort II) during the first 2 weeks of therapy. Four to five injections were given in rotating abdominal sites by a nurse using a standardized technique and were rigorously evaluated.Reactions were observed in 80-100% of patients; the majority of the reactions were mild to moderate, generally appeared within 24-48 h post-injection, and pain, induration and erythema were the most common clinical signs. Whereas most patients experienced ISRs, the overall prevalence in Cohort II was low (35% maximum). Punch biopsies of injection sites in Cohort I consisted primarily of mixed lymphocytic infiltrates with eosinophils and neutrophils. Injection vehicle (ENF buffer minus ENF) and reduced volume (2 x 0.5 ml ENF [45 mg] versus 1.0 ml [90 mg] ENF) were investigated in Cohort II. Fewer reactions appeared with vehicle and pain was absent with the smaller injection volume. Pathology was indistinguishable between ENF, vehicle and normal tissue in Cohort II patients.These results suggest that injection technique, injection volume and peptide may influence ISR to ENF.",2006-10-01,0.647,11,NA,https://api.openalex.org/works?filter=cites:W2415616053,NA,TRUE,TRUE,bronze,https://journals.sagepub.com/doi/pdf/10.1177/135965350601100714,FALSE,https://openalex.org/S137629795,1359-6535,https://openalex.org/P4310320017,SAGE Publishing,https://doi.org/10.1177/135965350601100714,https://journals.sagepub.com/doi/pdf/10.1177/135965350601100714,publishedVersion,NA,12,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,935,940,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1016/j.vprsr.2023.100976,0009-0004-3782-6663,35,6,Multiple species of canine Rhipicephalus complex detected in Canada,article,2023,Veterinary Parasitology Regional Studies and Reports,https://openalex.org/W4389990083,Multiple species of canine Rhipicephalus complex detected in Canada,NA,"Multiple species of brown dog ticks have been described in the United States and the Caribbean: Rhipicephalus sanguineus sensu stricto (s.s.), also referred to as temperate lineage; R. linnaei (=tropical lineage); and R. rutilus (=southeastern Europe lineage) However, Rhipicephalus spp. are rarely recovered from dogs in Canada. To identify canine Rhipicephalus spp. in Canada and determine the influence of travel history on infestation, ticks morphologically identified as brown dog ticks (n = 93) collected from dogs (n = 13) in British Columbia, Ontario, and Québec, Canada were submitted with information regarding each dog's geographic location and travel history. Nucleic acid was extracted from available individual ticks (n = 86) and PCR was used to amplify sequences of a 12S rRNA mitochondrial gene fragment. Sequences were compared to published reference sequences of known species and a phylogenetic tree constructed. Twenty-three ticks (26.7%) consistent with R. linnaei were identified on seven dogs, including dogs from British Columbia and Ontario, with a median infestation intensity of 2 ticks/dog (mean = 3.3 ticks/dog). Sixty-one ticks (70.9%) consistent with R. sanguineus s.s. were found on two dogs from Québec and Ontario (median = 30.5 ticks/dog; mean = 30.5 ticks/dog). One dog from Ontario was infested with R. rutilus (n = 2) (2.3%). Species could not be determined for ticks from three dogs from Ontario and Québec. Most infested dogs (10/13; 76.9%) had a recent (< 1 month) international travel history. These data confirm that multiple species of canine Rhipicephalus are occasionally found in Canada and suggest introduction following travel is likely responsible for these infestations. Further analysis will allow for greater understanding of the range and diversity of canine Rhipicephalus spp. in North America and may reveal risk factors for infestation.",2023-12-20,0.712,2,NA,https://api.openalex.org/works?filter=cites:W4389990083,NA,TRUE,TRUE,hybrid,https://doi.org/10.1016/j.vprsr.2023.100976,FALSE,https://openalex.org/S2898096985,2405-9390,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.vprsr.2023.100976,NA,publishedVersion,NA,47,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,100976,100976,48,NA,cc-by-nc-nd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1016/j.pt.2024.01.001,0009-0004-3782-6663,35,7,Dermacentor variabilis (American dog tick),article,2024,Trends in Parasitology,https://openalex.org/W4391091616,Dermacentor variabilis (American dog tick),NA,NA,2024-01-22,0,0,NA,https://api.openalex.org/works?filter=cites:W4391091616,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S182404557,1471-4922,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.pt.2024.01.001,NA,NA,NA,8,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,273,274,40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1177/10406387241293421,0009-0004-3782-6663,35,8,<i>Skrjabingylus chitwoodorum</i> in a rabies-positive striped skunk in Texas,article,2024,Journal of Veterinary Diagnostic Investigation,https://openalex.org/W4404195953,<i>Skrjabingylus chitwoodorum</i> in a rabies-positive striped skunk in Texas,NA,"We describe here a case of the sinus roundworm,",2024-11-07,0,0,NA,https://api.openalex.org/works?filter=cites:W4404195953,NA,FALSE,FALSE,closed,NA,FALSE,https://openalex.org/S206734468,1040-6387,https://openalex.org/P4310320017,SAGE Publishing,https://doi.org/10.1177/10406387241293421,NA,NA,NA,25,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://doi.org/10.1016/j.ttbdis.2024.102411,0009-0004-3782-6663,35,9,Detection of Anaplasma bovis-like agent in the Southcentral United States,article,2024,Ticks and Tick-borne Diseases,https://openalex.org/W4404437024,Detection of Anaplasma bovis-like agent in the Southcentral United States,NA,NA,2024-11-01,0,0,NA,https://api.openalex.org/works?filter=cites:W4404437024,NA,TRUE,TRUE,gold,https://doi.org/10.1016/j.ttbdis.2024.102411,FALSE,https://openalex.org/S107919129,1877-959X,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.ttbdis.2024.102411,NA,publishedVersion,NA,29,NA,NA,NA,NA,FALSE,FALSE,en,NA,NA,102411,102411,15,6,cc-by,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
